ID_Unidad,Placa,Serial,Marca,Modelo,Color,Tipo_Vehiculo,Tipo_Flota,Estatus_Final,Situacion_Actual,Gerencia,Responsable_Usuario,Cargo_Usuario,Ubicacion_Taller,Documento_Url,Ubicacion_Actual
18835,VCN34C,KNMC4C2HM7P625053,NISSAN,ALMERA B-10,AZUL INDIGO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
18869,VCN48C,KNMC4C2HM7P626537,NISSAN,ALMERA B-10,AZUL ZAFIRO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,FINANZAS,TRANSPORTE TERRESTRE,,,,
18871,VCN37B,KNMC4C2HM7P625310,NISSAN,ALMERA B-10,BEIGE INTENSO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18872,VCN46B,KNMC4C2HM7P626443,NISSAN,ALMERA B-10,AZUL ZAFIRO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
18882,VCN36C,KNMC4C2HM7P624886,NISSAN,ALMERA SE,BEIGE,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18889,VCN89A,KNMC4C2HM7P626495,NISSAN,ALMERA B-10,PLATA METALICO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18894,VCN-88B,KNMC4C2HM7P626499,NISSAN,ALMERA B-10,PLATA METALICO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,ASUNTOS JURÍDICOS,TRANSPORTE TERRESTRE,,,,
18910,VCN95C,KNMC4C2HM7P626466,NISSAN,ALMERA B-10,NEGRO METALICO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
18930,VCT59M,KNMC4C2HM7P632477,NISSAN,ALMERA B-10,PLATA METALICO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,CONTRATACION,TRANSPORTE TERRESTRE,,,,
20000,KBE63R,8YPFDFWKX58A37720,FORD,FOCUS,BLANCO,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
20010,GCJ74T,8YPFDFWK258A37727,FORD,FOCUS,PLATA,SEDAN,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
1952,AC241KB,3N1AB6AP1CL761952,NISSAN,SENTRA,BLANCO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AUDITORIA INTERNA,TRANSPORTE TERRESTRE,,,,
4067,SIN PLACAS,1FADP3F20DL104067,FORD,FOCUS,GRIS PLOMO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,PARADA POR FALLA,GERENCIA GENERAL DEPOCC,TRANSPORTE TERRESTRE,,,,
4312,AD876SV,LVVDC21B2BD409123,CHERY,ORINOCO,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
6595,AB580RR,3N1AB6AP1CL776595,NISSAN,SENTRA,GRIS,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18008,VBK92D,8XA53AEB122020792,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SALUD,TRANSPORTE TERRESTRE,,,,
18016,VBK78D,8XA53AEB122020901,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
18030,VBK66D,8XA53AEB122020979,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
18034,AEC73G,8XA53AEB122021966,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
18036,AEC75G,8XA53AEB122021969,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18706,VBY06A,3N1CB51D65L544660,NISSAN,SENTRA GXE T/A,AZUL ZAFIRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
18714,VBY14A,3N1CB51D65L529374,NISSAN,SENTRA GXE T/A,NEGRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
18723,VBY23A,3N1CB51D25L553493,NISSAN,SENTRA GXE T/A,NEGRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
18727,VBY27A,3N1CB51DX5L545674,NISSAN,SENTRA GXE T/A,NEGRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
18736,VBY36A,3N1CB51D05L567263,NISSAN,SENTRA GXE T/A,BLANCO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
18762,VCB95G,3N1CB51DX5L547490,NISSAN,SENTRA GXE T/A,BLANCO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18767,DBU76A,3N1EB31S66K301827,NISSAN,SENTRA CLASICO SINC.,MADERA OSCURO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,RECURSOS HUMANOS,TRANSPORTE TERRESTRE,,,,
18787,DBU96A,3N1EB31S66K302111,NISSAN,SENTRA CLASICO SINC.,AZUL OSCURO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,RECURSOS HUMANOS,TRANSPORTE TERRESTRE,,,,
18795,DBU95B,3N1EB31S96K302232,NISSAN,SENTRA CLASICO SINC.,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
18797,DBU78B,3N1EB31SX6K301834,NISSAN,SENTRA CLASICO SINC.,MADERA OSCURO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
18805,DBU86B,3N1EB31S96K312209,NISSAN,SENTRA CLASICO SINC.,MADERA OSCURO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
18842,VCN44C,KNMC4C2HM7P624962,NISSAN,ALMERA B-10,AZUL INTENSO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18848,VCN98B,KNMC4C2HM7P625022,NISSAN,ALMERA B-10,BLANCO SOLIDO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AUDITORIA INTERNA,TRANSPORTE TERRESTRE,,,,
18886,VCN47C,KNMC4C2HM7P626487,NISSAN,ALMERA B-10,AZUL ZAFIRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
18907,VCN49D,KNMC4C2HM7P626587,NISSAN,ALMERA B-10,AZUL ZAFIRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,DIVISIÓN LAGO,TRANSPORTE TERRESTRE,,,,
18909,VCN39D,KNMC4C2HM7P625028,NISSAN,ALMERA B-10,BLANCO PERLADO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,RECURSOS HUMANOS,TRANSPORTE TERRESTRE,,,,
24903,AD857SV,LVVDC21B4BD424903,CHERY,ORINOCO,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA GENERAL DEPOCC,TRANSPORTE TERRESTRE,,,,
18013,VBK87D,8XA53AEB12202084,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18722,VBY22A,3N1CB51D15L547314,NISSAN,SENTRA GXE T/A,NEGRO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18896,VCN45B,KNMC4C2HM7P625011,NISSAN,ALMERA B-10,AZUL INTENSO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18021,VBK70D,8XA53AEB122020959,TOYOTA,COROLLA,PLATA,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
18741,VBY41A,3N1CB51D25L555972,NISSAN,SENTRA GXE T/A,BLANCO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18755,VCB88G,3N1CB51D25L565398,NISSAN,SENTRA GXE T/A,BLANCO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",TRANSPORTE TERRESTRE,,,,
18837,VCN96C,KNMC4C2HM7P626426,NISSAN,ALMERA B-10,NEGRO METALICO,SEDAN,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
18818,IAK11M,3N1EBSX6K319587,NISSAN,SENTRA CLASICO SINC.,BLANCO,SEDAN,Liviana,INOPERATIVA,RECUPERADA DE TALLER AYACUCHO 23-3-24,SEGURIDAD INTEGRAL (DSI),D'ANGELO ALVAREZ,,,,
701652,VCH 97F,8XICK1ASN6Y701652,MITSUBISHI,SIGNO,BEIGE,SEDAN,Liviana,INOPERATIVA,PARADA POR FALLA,DIVISIÓN LAGO,NESTOR RODRIGUEZ,,,,
18864,VCN49B,KNMC4C2HM7P626591,NISSAN,ALMERA B-10,PLATA METALICO,SEDAN,Liviana,OPERATIVA,OPERATIVA,RECURSOS HUMANOS,FLOR LIUZZA,,,,
16847,A38AB0G,8ZCEC14J08V321215,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,OVIEL MEZA,,,,
21241,75FKAR,3FTRF17W57MA25649,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SALUD,NORALIS GONZALEZ,,,,
16167,90EMAS,8ZCEC14T11V308187,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,JOSE SOLARTE,,,,
286,A73AM4I,3TMJU4GN1DM140286,TOYOTA,TACOMA,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,CARLOS RINCON,,,,
7212,A51BU2K,1FTMF1CM5CFC17212,FORD,F-150,GRIS OSCURO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,CARLOS PORTILLO,,,,
5445,A90CD9K,1N6AA0CJ8CN315445,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,FRANKLIN ALBARRACIN,,,,
7735,AGF67Y,1GNFK13J77J287735,CHEVROLET,TAHOE,PLATA,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,TRANSPORTE TERRESTRE,WILLIAM RIOS,,,,
1640,A51BU3K,1FTMF1CM2DFA11640,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),ENDER CORDERO,,,,
3898,SIN PLACAS,1N6ADOEV8CC473898,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AIT,JOSE CHIRINOS,,,,
2332,SIN PLACAS,1N6ADOER4CC472332,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,OPERATIVA,ENTREGADO CON CHECK LIFT A GOIP EL DIA 15-01-2024,GOIP,RAFAEL ROSAS,,,,
854,AD118UG,8Y8RI5DT1CG00854,JEEP,CHEROKEE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DAPOCC,CARLOS CONTRERAS,,,,
8154,SIN PLACAS,3TMJU4GN9CM138154,TOYOTA,TACOMA,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,LUIS ZAMBRANO,,,,
16422,72MDAM,8ZCEC14T02V308277,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,PROYECTOS MAYORES,KEIBY PEREZ,,,,
16600,68XVAT,8ZCEC14T15V307577,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AIT,JORGE URRIBARRI,,,,
21109,40FKAR,3FTRF17W97MA17344,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),JESUS VIELMA,,,,
7439,SIN PLACAS,1FTMF1CMXCFB27439,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,MAURICIO ROSALES,,,,
6989,SIN PLACAS,1FTMF1CM2CFB36989,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
8810,GEE27B,8XDEU748688A38810,FORD,EXPLORER,NEGRA,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GERENCIA GENERAL DEPOCC,TRANSPORTE TERRESTRE,,,,
8962,33MVAC,AJF1VP39312,FORD,F-150,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16299,SIN PLACAS,8ZCEC14T61V309173,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16344,SIN PLACAS,8ZCEC14T81V313942,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16382,SIN PLACAS,8ZCEC14T51V316308,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16501,36LDAM,8ZCEC14T32V309469,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16526,52LDAM,8ZCEC14T02V309901,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,GUILLERMO MUJICA,,,,
16633,58CGAX,8ZCEC14T35V311761,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,KETERIN MATERANO,,,,
16644,66CGAX,8ZCEC14T85V312081,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16645,63CGAX,8ZCEC14TX5V312065,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
757,A32AJ3V,8ZCNCRE00BV316253,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,DOUGLAS FERNANDEZ,,,,
266,SIN PLACAS,1GC0CVCG1DF140266,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN SUR DEL LAGO TRUJILLO,DSLT,,,,
726,SIN PLACAS,1FTMF1CM9CFC60726,FORD,F-150,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,ALEXIS RAGA,,,,
778,A49AK7V,8ZCNCRE08BV323760,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SALUD,DIRECTOR DEL COROMOTO,,,,
787,A85AI4A,8ZCNCRE00BV339404,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,TRANSPORTE TERRESTRE,JOSE RAMIREZ,,,,
804,A84AI4A,8ZCNCRE04BV339454,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,ORLENKYS VERA,,,,
881,SIN PLACAS,1FTMF1CM5CFC70881,FORD,F-150,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),AIROBIT AVILA,,,,
1061,SIN PLACAS,1N6AD0ERXCC461061,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,PETROLERA SINO VENEZOLANA,ALBERTO PEREZ,,,,
1983,A85AS8C,1GC0CVCG1DF141983,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),GUSTAVO LARREAL,,,,
72189,AL000DA,1N6AD0EV7CC472189,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AIT,YHOJANA NAVARRO,,,,
2194,A50BU9K,1N6BAOEC2CN322194,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),HERNAN PINEDA,,,,
2374,SIN PLACAS,1N6ADOER3CC462374,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,TRANSPORTE TERRESTRE,DEXCYBEL SALAZAR,,,,
2441,A73AM1I,1N6ADOEV6CC442441,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,ENDER PACHECO,,,,
2825,AA500XF,8XDEU7582B8A12825,FORD,EXPLORER,AZUL,PICK-UP,Liviana,OPERATIVA,OPERATIVA,PROYECTOS MAYORES,EDWARD GUTIERREZ,,,,
4516,SIN PLACAS,1N6AD0EV5CC454516,NISSAN,FRONTIER,GRIS OSCURO,PICK-UP,Liviana,INOPERATIVA,POR CERTIFICAR FALLA,SEGURIDAD INTEGRAL (DSI),ROBER MENDOZA,,,,
4723,A74AM3I,1N6BAOEC6CN304723,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DIVISIÓN LAGO,GABRIEL CLIMASTONE,,,,
7790,A73AM71,1GCOCVCG0CF147790,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,GOIP,PEDRO HERNANDEZ,,,,
8550,SIN PLACAS,1N6AD0ERXCC458550,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,CONFIABILIDAD OPERACIONAL,RAFAEL PEREZ,,,,
16171,51WMAO,8ZCEC14T91V308258,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,BARIVEN,DAVID VELASQUEZ,,,,
3633,A62AV0V,8ZCPSSCZ1BV403633,CHEVROLET,LUV DMAX,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,BARIVEN,MAIKOL SANDREA,,,,
6938,AF933LV,POR CERTIFICAR,FORD,EXPLORER,S/I,PICK-UP,Liviana,OPERATIVA,OPERATIVA,DEPOCC,DEPOCC,,,,
16371,30NAAW,8ZCEC14T41V316025,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,ALCIDES ESCOBAR,,,,
16561,SIN PLACAS,8ZCEC14T72V309863,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),DSI,,,,
A93AO5E,A93AO5E,8ZCEK14T25V309860,CHEVROLET,SILVERADO,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INTEGRAL (DSI),FRANCISCO BRICEÑO,,,,
16682,88IABI,8ZCEC14T15V313377,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,RELACIONES GUBERNAMENTALES PROPIEDADES Y CATASTRO,ORAIMA PAZ,,,,
16810,40XABN,8ZCEC14T47V330497,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,ALEXI TROCONIS,,,,
16822,42GXAC,1GCEC14J27Z628413,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,"OCC, DIVISIÓN COSTA OCCIDENTAL",RAMIRO RINCON,,,,
16112,71PAAV,8ZCEC14T41V308135,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS LOGISTICOS,WILMER FERNANDEZ,,,,
21101,37FKAR,3FTRF17W37MA17355,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,MPETROLEO,MPETROLEO,,,,
21240,87FKAR,3FTRF17W27MA25558,FORD,F-150,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,PETROPERIJA,JANETH MORALES,,,,
21277,SIN PLACAS,1N6BAOCH9CN315570,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GOIP,EDWIN ESTRADA,,,,
21809,03UVAT,JN1CNUD225X451369,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,CARLOS MORALES,,,,
21840,61TVAT,JN1CNUD225A714204,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,DIRECCION EJECUTIVA DE EXPLORACION Y EEII DE YACIMIENTOS(DEXEIY),FREDDY VARGAS,,,,
21884,96IVAU,JN1CNUD225X451299,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,TRANSPORTE TERRESTRE,ALIRIO GODOY,,,,
36,A86BU4K,1N6BAOEC7CN330036,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,SEGURIDAD INTEGRAL (DSI),MANUEL DIAZ,,,,
7103,A20BF2K,8YTSF2A62B8A47103,FORD,F-250,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,BARIVEN,JUAN VILLA,,,,
50791,SIN PLACAS,1GC0CVCG6CF150791,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,BARIVEN,ROSA ALDANA,,,,
470798,SIN PLACAS,1N6AD0EVOCC470798,NISSAN,FRONTIER,GRIS,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SERVICIOS ELECTRICOS,GUSTAVO CHACIN,,,,
1601,A96AZ7N,LJNTGUC31MN401601,DONGFENG,RICH 6,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,COORDINACION OPERACIONAL,EDDIE ROSALES,,,,
1636,A95AZ0N,LJNTGUC39MN401636,DONGFENG,RICH 6,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,COORDINACION OPERACIONAL,JULIO VALERA,,,,
1760,A96AZ5N,LJNTGUC3XMN401760,DONGFENG,RICH 6,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,TALLERES CENTRALES,CARLOS VILLALOBOS,,,,
2319,A74AM9I,1FTMF1CM7CFC82319,FORD,F-150,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,GOIP,EURO VILLALOBOS,,,,
2138,SIN PLACAS,1FTMF1CM6CFB62138,FORD,F-150,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",IVAN PINO,,,,
16621,57ZVAT,8ZCEC14T55V311740,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",ENDRY GARCIA,,,,
16717,12JABI,8ZCEC14T15V314478,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,SEGURIDAD INDUSTRIAL E HIGIENE OCUPACIONAL,KERVIN ROMERO,,,,
16787,67HCAD,8ZCEC14TX7V315602,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",EDGAR BRICEÑO,,,,
763,A32AJ8V,8ZCNCRE05BV316135,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,INOPERATIVA,INOPERATIVA,SEGURIDAD INTEGRAL (DSI),WILLIAN CARDOZO,,,,
368,A86AS1C,1GC0CVCG9DF140368,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",CARLOS URBINA,,,,
2826,SIN PLACAS,1FTMF1CM5CKD92826,FORD,F-150,BLANCO,PICK-UP,Liviana,OPERATIVA,OPERATIVA,"COL, DIVISIÓN COSTA ORIENTAL DEL LAGO",EDUARDO PORTILLO,,,,
